id,type,subtype,price,transactionType,zip,visualisationOption,cuisine_type,constructionYear,condition,heatingType,primaryEnergyConsumptionLevel,room_number,surface,atticExists,basementExists,hasSwimmingPool,indoor,outdoor,short_id,company_name,m2,commune
8791476,house,house,239500,for sale,9310,xl,hyper equipped,,as new,gas,,3,,true,,,,,1926187,van de vondel vastgoed en advies,175,Aalst%20Herdersem
9008322,house,house,249000,for sale,9300,xl,usa hyper equipped,1952,good,gas,,3,,,,,1,1,3608721,kantoor tijl jansegers aalst,192,Alost
9008321,house,house,249000,for sale,9320,xl,usa hyper equipped,1952,good,gas,,3,,,,,1,1,3608721,kantoor tijl jansegers aalst,192,Aalst%20Nieuwerkerken
8596800,house,house,250000,for sale,6001,xl,installed,,good,gas,,3,,,true,,,,999800,david robin immobilier,130,Marcinelle
8785829,house,other property,250000,for sale,6700,xl,not installed,,,,,1,,,,,,,695471,double v immobilière,210,Arlon
8785825,house,mixed use building,250000,for sale,6700,xl,not installed,,,,,1,,,,,,,695471,double v immobilière,210,Arlon
8866027,house,house,255000,for sale,7090,xl,installed,,good,,,3,300,true,true,,,,2614740,open the door,155,Braine-le-Comte
9015222,house,house,265000,for sale,1490,xl,semi equipped,,to be done up,gas,,3,,,,,1,,797577,gilmont immobilier,110,COURT-SAINT-ETIENNE
9023698,house,house,259000,for sale,8800,xl,installed,2019,good,,,3,260,,,,1,3,2642760,vastgoed demeyer,176,Roulers
8871506,house,house,260000,for sale,9300,xl,hyper equipped,,good,fueloil,,2,73,true,,,,,1926187,van de vondel vastgoed en advies,175,Alost
9023910,house,house,280000,for sale,5600,xl,not installed,,to renovate,,,5,,,true,,2,,2669328,immobilière duflot srl,180,SURICE
8905518,house,house,270000,for sale,8880,xl,installed,,as new,gas,,3,60,,,,1,,2988076,dekeyser,182,Ledegem
9002457,house,house,278000,for sale,5060,xl,semi equipped,,good,pellet,,3,,,,,1,,1820312,century 21 alliance,165,Sambreville
9004401,house,house,275000,for sale,9660,xl,,1978,,gas,,3,,,,,1,,1548676,immo nobels,201,Brakel
8949832,house,house,280000,for sale,3920,xl,installed,1960,to be done up,fueloil,,3,2000,,,,1,6,2219357,het huiskantoor,207,Lommel
8890463,house,house,265000,for sale,3380,xl,semi equipped,1961,to renovate,,,4,,true,true,,1,6,1827,living stone,110,Glabbeek
8998562,house,house,265000,for sale,3400,xl,installed,1934,good,,,4,1218,,true,,1,,239040,ltc vastgoedadvies,191,Landen
8714338,house,bungalow,280000,for sale,9400,xl,,1975,good,,,3,,,,,,,483092,immo marc bvba,142,Ninove
9002131,house,house,286000,for sale,9400,xl,,,as new,gas,,4,,,,,1,,2138569,topo-immo bvba,250,Ninove
9024395,house,house,287000,for sale,3920,xl,installed,1976,good,gas,,3,603,,,,1,3,2219357,het huiskantoor,173,Lommel
8919137,house,house,285000,for sale,9280,xl,installed,1968,good,fueloil,,3,,true,,,1,2,3608719,kantoor tijl jansegers,130,Lebbeke
9024497,house,house,285000,for sale,9630,xl,installed,1954,as new,gas,,4,,,true,,1,,2138569,topo-immo bvba,198,Zwalm
9020379,house,house,285000,for sale,7090,xl,installed,1850,,gas,,4,,true,true,,,3,3234307,aven-immo,150,Hennuy%C3%A8res
8966966,house,house,289000,for sale,9900,xl,installed,1953,good,,,3,,,,,,3,1857928,futurimmo brugge,160,Eeklo
8905548,house,mansion,290000,for sale,6183,xl,usa installed,,to renovate,gas,,3,,,true,,1,4,3517555,les maisons michettti,380,Courcelles%20Trazegnies
9018446,house,house,297000,for sale,9770,xl,,1950,,gas,,3,,true,true,,1,,1548676,immo nobels,196,Kruishoutem
8899957,house,exceptional property,294000,for sale,3350,xl,semi equipped,1929,to renovate,gas,,3,,true,true,,1,4,1827,living stone,152,Linter%20Drieslinter
8769586,house,villa,299000,for sale,5070,xl,installed,,,fueloil,,4,,,true,,,,260082,les maisons de marjorie toma,4,VITRIVAL
8970009,house,house,299000,for sale,2160,xl,hyper equipped,,as new,gas,,3,,,true,,,,667471,reds group,155,Wommelgem
8897655,house,house,299000,for sale,8400,xl,installed,1920,to renovate,gas,,4,,,,,,,232648,bricx,244,Ostende
8899627,house,house,300000,for sale,9620,xl,hyper equipped,1957,as new,fueloil,,3,,,true,,1,4,1783216,immo gosseye,160,Zottegem
9015111,house,villa,315000,for sale,1490,xl,installed,1960,,fueloil,,2,1,,true,,1,4,2959332,new tendances,135,Court-Saint-Etienne
9010145,house,house,312000,for sale,8400,xl,semi equipped,1955,to be done up,fueloil,,4,,true,true,,1,,486260,immo vyva bvba,4,Ostende
9014359,house,house,309000,for sale,8000,xl,installed,1975,to be done up,,,4,,,,,1,2,232648,bricx,230,Bruges
8711941,house,house,350000,for sale,1400,xl,installed,,just renovated,gas,,6,,true,true,,,,1267919,be home partners,200,Nivelles
8815823,house,house,329000,for sale,8830,xl,installed,,good,fueloil,,4,,true,true,,1,,3451918,immobilien stephen vermaut,390,Hooglede
8918473,house,house,325000,for sale,8500,xl,installed,,as new,gas,,4,160,,true,,,1,2988076,dekeyser,178,Courtrai
8930521,house,house,345000,for sale,2180,xl,installed,1993,as new,gas,,4,100,,,,,1,3493233,dewaele | vastgoed met advies merksem,159,Ekeren
8973339,house,house,349000,for sale,3200,xl,installed,1973,good,,,3,74,,,,1,4,239040,ltc vastgoedadvies,180,Aarschot
9010209,house,house,319000,for sale,8540,xl,,1991,as new,gas,,3,,,,,,,1620143,immo taelman,140,Deerlijk
8895563,house,mixed use building,350000,for sale,7390,xl,not installed,2015,,gas,,2,,,true,,1,,2659491,immotop,350,Quaregnon
8982813,house,house,349000,for sale,3583,xl,installed,2012,as new,gas,,3,450,true,,,,,3653193,,195,Paal
8901906,house,house,350000,for sale,7940,xl,installed,,as new,fueloil,,3,,true,true,true,,4,2188803,advanceimmo,3,Brugelette
8823938,house,house,358000,for sale,1670,xl,semi equipped,1930,to be done up,gas,,4,,,true,,1,,2174308,vastgoed de vos pajottenland,250,Pepingen
8629393,house,villa,359000,for sale,4630,xl,,,,gas,,3,400,,,,1,1,469082,immobilière bertholome,215,Soumagne
9009902,house,house,360000,for sale,9032,xl,installed,2005,good,gas,,3,,true,,,,3,91890,"gheeraert &amp; coorevits, geassocieerde notarissen",3,Wondelgem
8605358,house,house,360000,for sale,9300,xl,,,just renovated,gas,,3,,,,,,,1548676,immo nobels,115,Alost
8925920,house,mixed use building,379000,for sale,2830,xl,installed,2014,as new,gas,,3,85,true,,,,,388096,optima,240,Willebroek
8940950,house,house,379000,for sale,9300,xl,installed,1951,good,gas,,4,,true,,,1,,3608721,kantoor tijl jansegers aalst,310,Alost
8995211,house,house,373000,for sale,3390,xl,installed,1960,good,fueloil,,3,,true,true,,,,254247,wijns vastgoed,159,Tielt-Winge
8964804,house,house,388000,for sale,9000,xl,installed,,good,gas,,3,,true,,,,,1907845,vandersmissen vastgoed,210,Gent
9004117,house,house,380000,for sale,9100,xl,,1962,good,,,3,,,true,,2,3,3636438,immo point dcs,142,SINT-NIKLAAS
8992289,house,mixed use building,385000,for sale,1790,xl,installed,1900,just renovated,gas,,5,,,true,,,3,133418,accenta,250,Affligem%20Hekelgem
8991945,house,villa,395000,for sale,7760,xl,,1998,,fueloil,,3,,,,,,,218586,abrimmo.be estaimpuis,190,MOLENBAIX
8940919,house,house,379000,for sale,9308,xl,installed,1951,good,gas,,4,,true,,,1,,3608721,kantoor tijl jansegers aalst,310,Aalst%20Hofstade
8860182,house,house,395000,for sale,9450,xl,usa hyper equipped,1958,as new,gas,,3,,true,true,,1,1,1558824,de ras immo,3,Haaltert
8840009,house,apartment block,399000,for sale,9300,xl,semi equipped,1938,good,gas,,1,,,true,,,,1558824,de ras immo,1,Alost
8975421,house,house,415000,for sale,6941,xl,installed,2009,,,,6,,,,,,,1792,maisons et chalets d&#039;ardennes,6,BOMAL-SUR-OURTHE
8997325,house,exceptional property,409000,for sale,8930,xl,installed,1874,as new,gas,,3,300,,,,2,4,2373640,m vastgoed,3,Menin
9024517,house,house,399000,for sale,9950,xl,installed,2016,as new,,,4,,true,,,,,2193509,immo yves,192,Waarschoot
9007348,house,house,435000,for sale,9450,xl,hyper equipped,2019,as new,gas,,5,400,true,,,1,5,626724,immo van sande,245,Heldergem
8856382,house,house,420000,for sale,1050,xl,,,,,,5,,,,,,,41957,notalex,5,Ixelles
8736582,house,mixed use building,440000,for sale,1300,xl,installed,,just renovated,gas,,3,,,,,,,3461100,century 21 immo bw,195,Wavre
8894252,house,house,435000,for sale,5580,xl,,2008,good,fueloil,,4,,,true,,2,10,2938895,b&amp;c immo belpaire &amp; clarinval,233,Rochefort
8736585,house,apartment block,440000,for sale,1300,xl,installed,,just renovated,gas,,3,,,,,,,3461100,century 21 immo bw,195,Wavre
8998911,house,mixed use building,445000,for sale,2830,xl,installed,1992,good,gas,,3,,,,,,,92306,cadia scheltens,3,Tisselt
8864652,house,house,450000,for sale,1080,xl,hyper equipped,,just renovated,gas,,5,,,true,,,,1503,cap sud braine waterloo,240,Molenbeek-Saint-Jean
8942277,house,house,469000,for sale,9890,xl,,1979,,,,5,,true,true,,1,,1548676,immo nobels,240,Gavere
8795707,house,villa,469000,for sale,6280,xl,hyper equipped,2010,as new,,,3,,true,,,1,4,564177,la confiance immobilière,182,Gerpinnes%20Joncret
8935858,house,house,450000,for sale,1790,xl,hyper equipped,1963,,gas,,7,2400,true,,,1,4,133418,accenta,280,Affligem%20Essene
8927449,house,house,450000,for sale,5170,xl,installed,1875,,fueloil,,5,,,true,,4,,2555987,century 21 immo demeuse,270,LUSTIN
8752154,house,house,470000,for sale,4670,xl,,,,fueloil,,5,,,,,1,1,2595631,waucomont srl,361,Bl%C3%A9gny
8752152,house,apartment block,470000,for sale,4670,xl,,,,fueloil,,5,,,,,1,1,2595631,waucomont srl,361,Bl%C3%A9gny
8900174,house,villa,475000,for sale,1325,xl,installed,1980,,gas,,4,,,,,1,2,2356768,blue marine immo sa,238,Chaumont-Gistoux
8843609,house,mixed use building,485777,for sale,1050,xl,semi equipped,,good,,,5,,,,,,,2879781,,170,Ixelles
8911291,house,villa,485000,for sale,9100,xl,installed,,good,fueloil,,5,,true,true,,,,3628171,,302,St-Nicolas
8975318,house,town house,495000,for sale,1160,xl,hyper equipped,1968,,gas,,3,,,,,2,2,98054,modifa bruxelles,235,Auderghem
8937717,house,house,489000,for sale,7742,xl,installed,,good,gas,,5,,,,,1,,1214934,côté immo,210,H%C3%89RINNES
9008716,house,house,495000,for sale,1640,xl,usa hyper equipped,,just renovated,gas,,3,,,true,,,,1503,cap sud braine waterloo,145,Rhode-Saint-Gen%C3%A8se
9009329,house,house,489000,for sale,9300,xl,hyper equipped,1978,good,gas,,4,,true,true,,1,,3257067,kurtimmo,250,Alost
8617990,house,house,495000,for sale,7000,xl,,,good,gas,,6,,,,,,,2629811,trevi mons borinage,540,Mons
8512261,house,apartment block,495000,for sale,9700,xl,,,as new,,,3,182,,,,1,,1548676,immo nobels,201,Audenarde
8993977,house,villa,499000,for sale,8020,xl,,2003,as new,gas,,4,,,,,1,,2465198,groep caenen oostkamp,218,Oostkamp
8684376,house,house,540000,for sale,3090,xl,installed,,to be done up,gas,,4,1400,,true,,4,4,1484,century 21 berthouts immobilien -,315,TOMBEEK
8897791,house,mixed use building,515000,for sale,8870,xl,installed,1954,good,fueloil,,3,,,,,,,2871710,bricx,176,Izegem
8795734,house,house,499000,for sale,1315,xl,hyper equipped,2014,,,,4,,true,true,,1,4,2663585,trust real estate,225,Incourt%20Pi%C3%A8trebais
9025874,house,house,500000,for sale,1140,xl,hyper equipped,,good,gas,,5,,,true,,,,1643418,trevi est,200,Evere
8992484,house,mansion,529000,for sale,9300,xl,installed,1938,good,gas,,4,,true,true,,,,1811344,verrassend vastgoed,275,Alost
8943883,house,house,549000,for sale,1930,xl,usa hyper equipped,,good,fueloil,,5,,,true,,1,1,2764629,eurohouse sa,275,Zaventem
9014677,house,house,550000,for sale,9450,xl,hyper equipped,1974,just renovated,gas,,4,,true,true,,1,6,1558824,de ras immo,210,Haaltert
8970473,house,house,562000,for sale,3040,xl,hyper equipped,,good,fueloil,,4,,,true,,4,4,1555,immo ferco - overijse,250,Huldenberg
9002535,house,villa,595000,for sale,6637,xl,,2004,,,,3,,,true,,3,2,318779,immo bastogne sa,3,Fauvillers
8795443,house,house,585000,for sale,1640,xl,usa hyper equipped,,just renovated,gas,,3,,,true,,1,,1503,cap sud braine waterloo,155,Rhode-Saint-Gen%C3%A8se
8912306,house,apartment block,579000,for sale,9300,xl,installed,1969,good,gas,,6,,true,true,,8,11,3608721,kantoor tijl jansegers aalst,236,Alost
8690323,house,house,575000,for sale,3500,xl,semi equipped,1930,,gas,,4,,,true,,,,991437,boes &amp; boes residentieel vastgoed,318,Hasselt
8943006,house,villa,595000,for sale,8470,xl,installed,1972,,electric,,4,,,,,,8,501124,dewaele vastgoed &amp; advies oostende,387,Gistel
8915968,house,house,595000,for sale,9890,xl,,2007,as new,gas,,4,,,,,1,5,652545,hautekeete immo bvba,268,Gavere
7918323,house,house,599000,for sale,8670,xl,installed,1975,to be done up,fueloil,,5,,,,,2,,2294235,diksimmo,500,Sint-Idesbald
9005105,house,house,600000,for sale,5310,xl,installed,,good,,,4,312,,true,,1,1,2258636,go immobilier,300,LEUZE
8689626,house,country cottage,635000,for sale,9150,xl,semi equipped,1927,to renovate,wood,,2,,true,true,,,,3532728,,2,Bazel
8772035,house,mansion,650000,for sale,5300,xl,installed,1830,as new,,,9,,true,true,,,,3234307,aven-immo,412,Andenne
8974874,house,villa,615000,for sale,8490,xl,hyper equipped,,as new,gas,,5,,,,,1,,232648,bricx,400,Varsenare
8992193,house,house,649000,for sale,2018,xl,usa semi equipped,,good,gas,,4,25,,true,,,,2415748,huyzen antwerpen,165,Anvers
9024629,house,house,649000,for sale,1325,xl,usa hyper equipped,1985,,fueloil,,6,,true,true,,,6,1821912,trust real estate sprl,345,Chaumont-Gistoux
8514597,house,country cottage,699500,for sale,3320,xl,installed,,,gas,,7,,,true,,,,1827,living stone,422,Hoegaarden
9025329,house,house,685000,for sale,9150,xl,hyper equipped,1994,as new,gas,,5,,,,,,,3666726,found &amp; baker properties gent,418,Bazel
8968772,house,house,695000,for sale,8750,xl,hyper equipped,1986,good,fueloil,,5,,,,,,2,2262320,van der build brugge,5,Zwevezele
8975601,house,house,725000,for sale,1040,xl,hyper equipped,,good,gas,,6,,,true,,,,2258636,go immobilier,250,Etterbeek
8514598,house,country cottage,699500,for sale,1370,xl,installed,,,gas,,7,,,true,,,,1827,living stone,422,Jodoigne%20Z%C3%A9trud-Lumay
8988402,house,house,700000,for sale,1310,xl,installed,2007,,,,3,305,,,,2,2,3461100,century 21 immo bw,250,La%20Hulpe
8607810,house,house,660000,for sale,9340,xl,usa hyper equipped,2015,as new,gas,,4,12,,,,1,1,1558824,de ras immo,300,Lede
8998784,house,villa,740000,for sale,9140,xl,hyper equipped,1994,as new,fueloil,,4,,true,,,2,,3658431,,360,Tamise
8968241,house,villa,695000,for sale,8200,xl,installed,1977,to be done up,gas,,5,,,,,2,4,2687126,found &amp; baker,512,Sint-Andries
8988790,house,house,750000,for sale,3080,xl,hyper equipped,2020,,gas,,4,300,,true,,4,2,1768485,century 21 berthouts,325,Tervuren
9013742,house,house,780000,for sale,1410,xl,installed,,,gas,,4,650,,true,,1,,1766242,agence washington,225,Waterloo
8993912,house,house,749000,for sale,2223,xl,hyper equipped,2000,as new,fueloil,,4,,true,true,,2,4,3309404,immo vertommen,331,Heist-op-den-Berg
8991963,house,house,790000,for sale,1030,xl,usa hyper equipped,1909,,gas,,4,,,true,,1,,1614,victoire (vente),201,Schaerbeek
8901969,house,villa,795000,for sale,1470,xl,,2007,as new,,,6,,,true,,6,6,2235918,engel &amp; völkers lasne,354,Genappe
8459077,house,mixed use building,800000,for sale,5530,xl,installed,,just renovated,fueloil,,11,,,true,,,,2258636,go immobilier,562,SPONTIN
8933779,house,house,835000,for sale,3140,xl,hyper equipped,1991,as new,fueloil,,4,2750,true,true,,2,4,3309404,immo vertommen,296,Keerbergen
8965226,house,villa,899000,for sale,1640,xl,installed,,good,,,4,1900,true,true,,,,2614740,open the door,350,Rhode-Saint-Gen%C3%A8se
8129174,house,country cottage,890000,for sale,8630,xl,,1975,to be done up,,,4,6160,,,,2,5,2719311,cfinance-vastgoed,400,Booitshoeke
8836652,house,manor house,995000,for sale,2440,xl,hyper equipped,2018,as new,solar,,3,8000,,true,,1,2,1632300,,255,Geel
8824522,house,house,980000,for sale,9270,xl,hyper equipped,1974,as new,fueloil,,4,9523,true,true,true,4,10,3002200,finactor real estate bvba,365,Laarne
8923425,house,house,972000,for sale,8300,xl,hyper equipped,,,,,4,,,,,,,1855110,immo brown,154,Knokke-Heist%20Knokke
8768129,house,house,987000,for sale,7712,xl,installed,,good,gas,,3,,,,,11,,1214934,côté immo,209,Herseaux
8822963,house,exceptional property,995000,for sale,7321,xl,usa hyper equipped,1981,as new,,,4,,,true,true,2,10,2669808,beluxury,750,Harchies
8822965,house,exceptional property,995000,for sale,7322,xl,usa hyper equipped,1981,as new,,,4,,,true,true,2,10,2669808,beluxury,750,Bernissart%20Pommeroeul
8954005,house,villa,1190000,for sale,3140,xl,installed,1995,as new,fueloil,,5,,,true,true,2,,2436562,exclusive housing,630,Keerbergen
8939989,house,villa,998000,for sale,9300,xl,installed,1967,to be done up,,,3,,,,true,,,1915103,huysewinkel gent,385,Alost
8275284,house,house,1350000,for sale,8420,xl,installed,,good,gas,,19,,true,true,,,,2592846,immo francois,19,De%20Haan
9008783,house,exceptional property,1100000,for sale,1470,xl,usa hyper equipped,2016,,,,4,,,,true,2,3,1749739,aryes properties s.p.r.l,280,Bousval
8256046,house,villa,1495000,for sale,1380,xl,installed,1995,,fueloil,,5,2000,,true,,7,8,3274934,lw home,420,Lasne
8561493,house,house,1150000,for sale,8300,xl,installed,1950,good,,,4,,,true,,,,2794849,knoque exclusive properties,245,Knokke
8958986,house,house,2795000,for sale,1640,xl,usa hyper equipped,2020,as new,,,5,,,true,true,4,3,2443364,engel &amp; völkers fort jaco,500,Rhode-Saint-Genese
9010555,house,house,1650000,for sale,1180,xl,hyper equipped,1928,good,,,5,250,,true,,1,1,1599568,engel &amp; völkers place brugmann,370,Uccle
9019602,house,house,2800000,for sale,1640,xl,usa hyper equipped,2020,as new,,,6,2200,true,true,,2,2,1955187,brussels sotheby’s international realty,600,Rhode-Saint-Gen%C3%A8se
9025338,house,manor house,1950000,for sale,9940,xl,installed,1800,as new,fueloil,,9,,,,,,,3666726,found &amp; baker properties gent,460,Evergem
8952404,house,villa,1980000,for sale,1150,xl,hyper equipped,1970,,gas,,7,955,true,true,true,4,4,1614,victoire (vente),421,Woluwe-Saint-Pierre
8982029,house,house,2249000,for sale,3140,xl,hyper equipped,1955,as new,gas,,4,,true,true,true,2,3,3309404,immo vertommen,432,Keerbergen
8987546,house,house,1495000,for sale,8000,xl,installed,,as new,gas,,4,,,,,,2,2262320,van der build brugge,463,Bruges
9007174,house,house,1890000,for sale,1050,xl,hyper equipped,1930,good,gas,,6,,,true,true,1,1,2938005,james realty,475,Ixelles
8982689,house,house,2950000,for sale,1180,xl,,,good,gas,,6,,,,,3,,1656174,,900,Uccle
9012856,house,exceptional property,6500000,for sale,1180,xl,hyper equipped,,as new,gas,,5,,,true,,6,2,2938005,james realty,765,Uccle
8944904,house,villa,3350000,for sale,8300,xl,hyper equipped,1960,,fueloil,,6,,true,,,,3,1855110,immo brown,222,Knokke-Heist%20Knokke
9000473,house,chalet,12345678,for sale,6987,xl,usa semi equipped,1976,to be done up,wood,,3,,,true,,1,2,3658644,,67,Beffe
8851787,house,villa,3500000,for sale,8300,xl,,1993,,,,4,,,,true,2,4,3462029,agence het zoute nv,415,Knokke-Zoute
8821998,house,exceptional property,4250000,for sale,2000,xl,usa hyper equipped,,as new,gas,,7,80,,,,3,3,1002101,wellimmo,440,Anvers
8688033,house,house,4400000,for sale,8300,xl,hyper equipped,2014,as new,,,6,,,true,,1,12,1855110,immo brown,657,Knokke-Heist%20Knokke
9012593,house,villa,3500000,for sale,8300,xl,hyper equipped,1993,as new,,,4,,,,true,1,7,1855110,immo brown,415,Knokke-Heist%20Knokke
9043652,house,apartment block,650000,for sale,6600,xl,installed,1950,good,electric,,11,,,,,,12,5216,topimmo bastogne - arlon - neufchâteau,11,Bastogne
